0, 0, Header, 0, 1, 480
1, 0, Start_track
1, 0, Title_t, "Scherzo  in b-moll Opus 31"
1, 0, Copyright_t, "Copyright © 1997 von Bernd Krüger. http://www.piano-midi.de"
1, 0, Text_t, "Chopin"
1, 0, Text_t, "Presto"
1, 0, Text_t, "Fertiggestellt am 15.10.97\012"
1, 0, Text_t, "Korrekturen am 26.8.98\012"
1, 0, Text_t, "Zusammenlegung auf Channel 1 und Reduzierung auf Volume 100 am 8.11.98\012"
1, 0, Text_t, "Update am 21.4.99\012"
1, 0, Text_t, "Update am 20.12.99\012"
1, 0, Text_t, "Normierung: 23.12.2002\012"
1, 0, Text_t, "Update am 20.5.2010\012"
1, 0, Text_t, "Update am 24.2.2014\012"
1, 0, Text_t, "Dauer: 8:37 Minuten\012"
1, 0, Time_signature, 3, 3, 12, 8
1, 0, Key_signature, -5, "major"
1, 0, Tempo, 449438
1, 0, Marker_t, "Presto"
1, 0, Program_c, 0, 0
1, 0, Control_c, 0, 7, 100
1, 0, Control_c, 0, 10, 64
1, 0, Control_c, 0, 91, 127
1, 0, Control_c, 0, 64, 0
1, 0, Control_c, 0, 91, 127
1, 0, Text_t, "bdca426d104a26ac9dcb070447587523"
1, 0, Program_c, 0, 0
1, 0, Control_c, 0, 7, 100
1, 0, Control_c, 0, 10, 64
1, 0, Control_c, 0, 64, 0
1, 0, Control_c, 0, 91, 127
1, 1, Note_on_c, 0, 58, 41
1, 1, Note_on_c, 0, 46, 41
1, 480, Tempo, 428571
1, 480, Note_on_c, 0, 57, 29
1, 480, Note_on_c, 0, 45, 27
1, 481, Note_on_c, 0, 46, 0
1, 481, Note_on_c, 0, 58, 0
1, 560, Note_on_c, 0, 57, 0
1, 560, Note_on_c, 0, 45, 0
1, 560, Note_on_c, 0, 58, 31
1, 560, Note_on_c, 0, 46, 28
1, 640, Note_on_c, 0, 46, 0
1, 640, Note_on_c, 0, 58, 0
1, 640, Note_on_c, 0, 61, 33
1, 640, Note_on_c, 0, 49, 29
1, 720, Tempo, 454545
1, 720, Note_on_c, 0, 49, 0
1, 720, Note_on_c, 0, 61, 0
1, 720, Note_on_c, 0, 65, 37
1, 720, Note_on_c, 0, 53, 33
