0, 0, Header, 0, 1, 480
1, 0, Start_track
1, 0, Title_t, "Chopin Prelude  No. 24, Opus 28"
1, 0, Copyright_t, "Copyright © 2002 by Bernd Krueger "
1, 0, Text_t, "Frederic Chopin"
1, 0, Text_t, "Allegro appassionato"
1, 0, Text_t, "Fertiggestellt am  16.12.02\012"
1, 0, Text_t, "Normierung: 23.12.2002\012"
1, 0, Text_t, "Update am 21.7.2003\012"
1, 0, Text_t, "Update am 30.6.2010\012"
1, 0, Text_t, "Update am 23.2.2014\012"
1, 0, Text_t, "Dauer: 2:05 Minuten\012"
1, 0, SMPTE_offset, 96, 0, 3, 0, 0
1, 0, Time_signature, 6, 3, 12, 8
1, 0, Key_signature, -1, "major"
1, 0, Tempo, 521241
1, 0, Program_c, 0, 0
1, 0, Control_c, 0, 7, 100
1, 0, Control_c, 0, 10, 64
1, 0, Control_c, 0, 91, 127
1, 0, Text_t, "bdca426d104a26ac9dcb070447587523"
1, 0, Program_c, 0, 0
1, 0, Control_c, 0, 7, 100
1, 0, Control_c, 0, 10, 64
1, 0, Control_c, 0, 64, 127
1, 0, Note_on_c, 0, 38, 92
1, 120, Note_on_c, 0, 38, 0
1, 120, Note_on_c, 0, 45, 56
1, 240, Note_on_c, 0, 53, 56
1, 360, Note_on_c, 0, 53, 0
1, 360, Note_on_c, 0, 38, 46
1, 480, Tempo, 537586
1, 480, Note_on_c, 0, 38, 0
1, 480, Note_on_c, 0, 57, 69
1, 600, Note_on_c, 0, 45, 0
1, 720, Tempo, 521241
1, 720, Note_on_c, 0, 57, 0
1, 720, Note_on_c, 0, 38, 75
1, 840, Note_on_c, 0, 38, 0
1, 840, Note_on_c, 0, 45, 53
1, 960, Note_on_c, 0, 53, 53
1, 1080, Note_on_c, 0, 53, 0
1, 1080, Note_on_c, 0, 38, 48
1, 1200, Tempo, 535189
1, 1200, Note_on_c, 0, 38, 0
1, 1200, Note_on_c, 0, 57, 65
1, 1320, Note_on_c, 0, 45, 0
1, 1440, Tempo, 521241
1, 1440, Note_on_c, 0, 57, 0
1, 1440, Note_on_c, 0, 38, 63
1, 1560, Note_on_c, 0, 38, 0
1, 1560, Note_on_c, 0, 45, 51
