0, 0, Header, 0, 1, 480
1, 0, Start_track
1, 0, Title_t, "Sonate opus 35, 1. Satz"
1, 0, Copyright_t, "Copyright © 2002 by Bernd Krueger"
1, 0, Text_t, "Frederic Chopin"
1, 0, Text_t, "Grave / Doppio movimento"
1, 0, Text_t, "Fertiggestellt am 31.1.2002\012"
1, 0, Text_t, "Update am 23.02.2002\012"
1, 0, Text_t, "Normierung: 23.12.2002\012"
1, 0, Text_t, "Update am 3.8.2010\012"
1, 0, Text_t, "Update am 26.2.2014\012"
1, 0, Text_t, "Dauer: 6:35 Minuten\012"
1, 0, SMPTE_offset, 96, 0, 3, 0, 0
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, -5, "major"
1, 0, Tempo, 750000
1, 0, Marker_t, "Grave"
1, 0, Program_c, 0, 0
1, 0, Control_c, 0, 7, 100
1, 0, Control_c, 0, 10, 64
1, 0, Control_c, 0, 91, 127
1, 0, Program_c, 0, 0
1, 0, Control_c, 0, 7, 100
1, 0, Control_c, 0, 10, 64
1, 0, Note_on_c, 0, 37, 76
1, 0, Note_on_c, 0, 49, 90
1, 0, Program_c, 0, 0
1, 0, Control_c, 0, 64, 0
1, 0, Control_c, 0, 64, 0
1, 0, Text_t, "bdca426d104a26ac9dcb070447587523"
1, 80, Control_c, 0, 64, 127
1, 1680, Tempo, 902256
1, 1680, Note_on_c, 0, 49, 0
1, 1680, Note_on_c, 0, 37, 0
1, 1680, Note_on_c, 0, 28, 76
1, 1680, Note_on_c, 0, 40, 90
1, 1920, Tempo, 794702
1, 1920, Note_on_c, 0, 40, 0
1, 1920, Note_on_c, 0, 28, 0
1, 1920, Note_on_c, 0, 28, 76
1, 1920, Note_on_c, 0, 40, 90
1, 2880, Tempo, 794702
1, 2880, Note_on_c, 0, 49, 76
1, 2880, Note_on_c, 0, 61, 90
1, 2880, Note_on_c, 0, 56, 76
1, 2897, Control_c, 0, 64, 0
1, 3254, Control_c, 0, 64, 127
1, 3840, Tempo, 736196
1, 3840, Note_on_c, 0, 56, 0
1, 3840, Note_on_c, 0, 49, 0
1, 3840, Note_on_c, 0, 28, 0
1, 3840, Note_on_c, 0, 40, 0
