0, 0, Header, 0, 1, 480
1, 0, Start_track
1, 0, Title_t, "Sonate opus 35, 4. Satz"
1, 0, Copyright_t, "Copyright © 2002 by Bernd Krueger"
1, 0, Text_t, "Frederic Chopin"
1, 0, Text_t, "Presto"
1, 0, Text_t, "Fertiggestellt am 30.4.2002\012"
1, 0, Text_t, "Normierung: 23.12.2002\012"
1, 0, Text_t, "Update am 8.8.2010\012"
1, 0, Text_t, "Update am 26.2.2014\012"
1, 0, Text_t, "Dauer: 1:25  Minuten\012"
1, 0, SMPTE_offset, 96, 0, 3, 0, 0
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, -5, "major"
1, 0, Tempo, 297722
1, 0, Program_c, 0, 0
1, 0, Control_c, 0, 7, 100
1, 0, Control_c, 0, 10, 64
1, 0, Control_c, 0, 91, 127
1, 0, Note_on_c, 0, 53, 35
1, 0, Control_c, 0, 64, 0
1, 0, Control_c, 0, 91, 127
1, 0, Text_t, "bdca426d104a26ac9dcb070447587523"
1, 0, Program_c, 0, 0
1, 0, Control_c, 0, 7, 100
1, 0, Control_c, 0, 10, 64
1, 0, Note_on_c, 0, 41, 30
1, 160, Tempo, 287164
1, 160, Note_on_c, 0, 55, 29
1, 160, Note_on_c, 0, 43, 24
1, 200, Note_on_c, 0, 41, 0
1, 200, Note_on_c, 0, 53, 0
1, 320, Tempo, 281465
1, 320, Note_on_c, 0, 58, 30
1, 320, Note_on_c, 0, 46, 25
1, 360, Note_on_c, 0, 55, 0
1, 360, Note_on_c, 0, 43, 0
1, 480, Tempo, 289366
1, 480, Note_on_c, 0, 61, 30
1, 480, Note_on_c, 0, 49, 25
1, 520, Note_on_c, 0, 58, 0
1, 520, Note_on_c, 0, 46, 0
1, 640, Tempo, 279382
1, 640, Note_on_c, 0, 52, 33
1, 640, Note_on_c, 0, 40, 28
1, 680, Note_on_c, 0, 61, 0
1, 680, Note_on_c, 0, 49, 0
1, 800, Tempo, 283581
1, 800, Note_on_c, 0, 55, 31
1, 800, Note_on_c, 0, 43, 26
1, 840, Note_on_c, 0, 52, 0
1, 840, Note_on_c, 0, 40, 0
1, 960, Note_on_c, 0, 55, 0
