0, 0, Header, 0, 1, 480
1, 0, Start_track
1, 0, Title_t, "Chopin Prelude  No. 22, Opus 28"
1, 0, Copyright_t, "Copyright © 2002 by Bernd Krueger "
1, 0, Text_t, "Frederic Chopin"
1, 0, Text_t, "Molto agitato"
1, 0, Text_t, "Fertiggestellt am 24.12.2002\012"
1, 0, Text_t, "Normierung: 23.12.2002\012"
1, 0, Text_t, "Update am 28.6.2010\012"
1, 0, Text_t, "Update am 23.2.2014\012"
1, 0, Text_t, "Dauer: 0:44 Minuten\012"
1, 0, SMPTE_offset, 96, 0, 3, 0, 0
1, 0, Time_signature, 6, 3, 12, 8
1, 0, Key_signature, -2, "major"
1, 0, Tempo, 336493
1, 0, Program_c, 0, 0
1, 0, Control_c, 0, 7, 100
1, 0, Control_c, 0, 10, 64
1, 0, Control_c, 0, 64, 0
1, 0, Control_c, 0, 91, 127
1, 0, Text_t, "bdca426d104a26ac9dcb070447587523"
1, 0, Program_c, 0, 0
1, 0, Control_c, 0, 7, 100
1, 0, Control_c, 0, 10, 64
1, 720, Tempo, 415053
1, 720, Note_on_c, 0, 34, 62
1, 720, Note_on_c, 0, 46, 74
1, 760, Tempo, 423819
1, 960, Tempo, 437764
1, 960, Note_on_c, 0, 46, 0
1, 960, Note_on_c, 0, 34, 0
1, 960, Note_on_c, 0, 33, 64
1, 960, Note_on_c, 0, 45, 77
1, 1200, Tempo, 459524
1, 1320, Note_on_c, 0, 45, 0
1, 1320, Note_on_c, 0, 33, 0
1, 1320, Note_on_c, 0, 31, 62
1, 1320, Note_on_c, 0, 43, 74
1, 1380, Note_on_c, 0, 43, 0
1, 1380, Note_on_c, 0, 31, 0
1, 1440, Tempo, 398486
1, 1440, Note_on_c, 0, 31, 64
1, 1440, Note_on_c, 0, 43, 77
1, 1474, Control_c, 0, 64, 127
1, 1680, Tempo, 381388
1, 1680, Note_on_c, 0, 60, 55
1, 1680, Note_on_c, 0, 57, 64
1, 1680, Note_on_c, 0, 63, 68
1, 1840, Tempo, 329670
1, 1920, Note_on_c, 0, 51, 64
1, 2160, Tempo, 338028
1, 2160, Note_on_c, 0, 51, 0
1, 2160, Note_on_c, 0, 63, 0
