0, 0, Header, 0, 1, 480
1, 0, Start_track
1, 0, Title_t, "Chopin Prelude  No. 15, Opus 28"
1, 0, Copyright_t, "Copyright © 2002 by Bernd Krueger "
1, 0, Text_t, "Frederic Chopin"
1, 0, Text_t, "Sostenuto"
1, 0, Text_t, "Fertiggestellt am  28.09.2002\012"
1, 0, Text_t, "Normierung: 23.12.2002\012"
1, 0, Text_t, "Update am 20.7.2003\012"
1, 0, Text_t, "Update am 20.6.2010\012"
1, 0, Text_t, "Update am 21.2.2014\012"
1, 0, Text_t, "Dauer:4:36 Minuten\012"
1, 0, SMPTE_offset, 96, 0, 3, 0, 0
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, -5, "major"
1, 0, Tempo, 806235
1, 0, Marker_t, "Thema"
1, 0, Program_c, 0, 0
1, 0, Control_c, 0, 7, 100
1, 0, Control_c, 0, 10, 64
1, 0, Note_on_c, 0, 77, 49
1, 0, Control_c, 0, 64, 0
1, 0, Text_t, "bdca426d104a26ac9dcb070447587523"
1, 0, Control_c, 0, 91, 127
1, 0, Program_c, 0, 0
1, 0, Control_c, 0, 7, 100
1, 0, Control_c, 0, 10, 64
1, 0, Note_on_c, 0, 49, 35
1, 0, Control_c, 0, 7, 127
1, 0, Control_c, 0, 10, 64
1, 0, Control_c, 0, 7, 127
1, 0, Control_c, 0, 10, 64
1, 71, Control_c, 0, 64, 127
1, 240, Note_on_c, 0, 49, 0
1, 240, Note_on_c, 0, 56, 24
1, 360, Tempo, 838457
1, 360, Note_on_c, 0, 77, 0
1, 360, Note_on_c, 0, 73, 44
1, 480, Note_on_c, 0, 73, 0
1, 480, Note_on_c, 0, 56, 0
1, 480, Note_on_c, 0, 68, 47
1, 480, Note_on_c, 0, 65, 22
1, 480, Note_on_c, 0, 61, 17
1, 487, Control_c, 0, 64, 0
1, 558, Control_c, 0, 64, 127
1, 720, Tempo, 759494
1, 720, Note_on_c, 0, 56, 21
1, 948, Note_on_c, 0, 56, 0
1, 960, Tempo, 745342
1, 960, Note_on_c, 0, 56, 23
1, 1188, Note_on_c, 0, 56, 0
1, 1200, Tempo, 731707
1, 1200, Note_on_c, 0, 56, 19
