0, 0, Header, 0, 1, 480
1, 0, Start_track
1, 0, Title_t, "Chopin Prelude  No. 18, Opus 28"
1, 0, Copyright_t, "Copyright © 2002 by Bernd Krueger "
1, 0, Text_t, "Frederic Chopin"
1, 0, Text_t, "Molto Allegro"
1, 0, Text_t, "Fertiggestellt am 30.11.02\012"
1, 0, Text_t, "Normierung: 23.12.2002\012"
1, 0, Text_t, "Update am 23.6.2010\012"
1, 0, Text_t, "Update am 21.2.2014\012"
1, 0, Text_t, "Dauer: 0:48 Minuten\012"
1, 0, SMPTE_offset, 96, 0, 3, 0, 0
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, -4, "major"
1, 0, Tempo, 477593
1, 0, Program_c, 0, 0
1, 0, Control_c, 0, 7, 100
1, 0, Control_c, 0, 10, 64
1, 0, Program_c, 0, 0
1, 0, Control_c, 0, 7, 100
1, 0, Control_c, 0, 10, 64
1, 0, Control_c, 0, 64, 0
1, 0, Control_c, 0, 91, 127
1, 0, Text_t, "bdca426d104a26ac9dcb070447587523"
1, 1, Note_on_c, 0, 60, 52
1, 120, Note_on_c, 0, 61, 48
1, 130, Note_on_c, 0, 60, 0
1, 240, Note_on_c, 0, 57, 53
1, 250, Note_on_c, 0, 61, 0
1, 360, Note_on_c, 0, 58, 49
1, 370, Note_on_c, 0, 57, 0
1, 480, Tempo, 458120
1, 480, Note_on_c, 0, 55, 58
1, 490, Note_on_c, 0, 58, 0
1, 600, Note_on_c, 0, 58, 62
1, 610, Note_on_c, 0, 55, 0
1, 720, Tempo, 496648
1, 720, Note_on_c, 0, 67, 68
1, 730, Note_on_c, 0, 58, 0
1, 840, Note_on_c, 0, 65, 70
1, 850, Note_on_c, 0, 67, 0
1, 960, Tempo, 547495
1, 960, Note_on_c, 0, 65, 0
1, 960, Note_on_c, 0, 65, 73
1, 983, Control_c, 0, 64, 127
1, 1200, Tempo, 547495
1, 1200, Note_on_c, 0, 55, 38
1, 1200, Note_on_c, 0, 58, 46
1, 1200, Note_on_c, 0, 36, 30
1, 1200, Note_on_c, 0, 49, 35
1, 1428, Note_on_c, 0, 49, 0
1, 1428, Note_on_c, 0, 58, 0
