0, 0, Header, 0, 1, 480
1, 0, Start_track
1, 0, Title_t, "Chopin Prelude  No. 17, Opus 28"
1, 0, Copyright_t, "Copyright © 2002 by Bernd Krueger "
1, 0, Text_t, "Frederic Chopin"
1, 0, Text_t, "Allegretto"
1, 0, Text_t, "Fertiggestellt am 22.10.2002\012"
1, 0, Text_t, "Normierung: 23.12.2002\012"
1, 0, Text_t, "Update am 20.7.2003\012"
1, 0, Text_t, "Update am 23.6.2010\012"
1, 0, Text_t, "Update am 21.2.2014\012"
1, 0, Text_t, "Dauer: 2:42 Minuten\012"
1, 0, SMPTE_offset, 96, 0, 3, 0, 0
1, 0, Time_signature, 6, 3, 12, 8
1, 0, Key_signature, -4, "major"
1, 0, Tempo, 582355
1, 0, Program_c, 0, 0
1, 0, Control_c, 0, 7, 100
1, 0, Control_c, 0, 10, 64
1, 0, Note_on_c, 0, 60, 34
1, 0, Control_c, 0, 91, 127
1, 0, Text_t, "bdca426d104a26ac9dcb070447587523"
1, 0, Program_c, 0, 0
1, 0, Control_c, 0, 7, 100
1, 0, Control_c, 0, 10, 64
1, 0, Control_c, 0, 64, 127
1, 0, Note_on_c, 0, 51, 17
1, 0, Note_on_c, 0, 56, 23
1, 0, Note_on_c, 0, 63, 28
1, 228, Note_on_c, 0, 63, 0
1, 228, Note_on_c, 0, 60, 0
1, 228, Note_on_c, 0, 51, 0
1, 228, Note_on_c, 0, 56, 0
1, 240, Tempo, 552334
1, 240, Note_on_c, 0, 60, 35
1, 240, Note_on_c, 0, 51, 17
1, 240, Note_on_c, 0, 56, 24
1, 240, Note_on_c, 0, 63, 29
1, 468, Note_on_c, 0, 63, 0
1, 468, Note_on_c, 0, 60, 0
1, 468, Note_on_c, 0, 51, 0
1, 468, Note_on_c, 0, 56, 0
1, 480, Note_on_c, 0, 60, 37
1, 480, Note_on_c, 0, 51, 18
1, 480, Note_on_c, 0, 56, 25
1, 480, Note_on_c, 0, 63, 30
1, 708, Note_on_c, 0, 63, 0
1, 708, Note_on_c, 0, 60, 0
1, 708, Note_on_c, 0, 51, 0
1, 708, Note_on_c, 0, 56, 0
1, 720, Tempo, 528961
1, 720, Note_on_c, 0, 60, 38
